amadeus_code,tripadvisor_name,lat,lon,location_cell,total_amount,date
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,178.03,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,209.02,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,312.29,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,167.71,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,167.71,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,178.03,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,209.02,2017-11-26
BWNYC133,Best Western Bowery Hanbee Hotel,40.7184,-73.99518,66.0,312.29,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,139.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,149.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,179.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,139.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,144.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,154.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,184.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,144.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,164.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,174.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,204.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,164.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,159.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,169.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,199.0,2017-11-26
HINYC9C1,Holiday Inn Express New York City-Wall Street,40.70541,-74.00705,58.0,159.0,2017-11-26
NZNYC425,The Gatsby Hotel,40.72385,-73.99147,106.0,136.72,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,187.65,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,193.36,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,187.65,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,193.36,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,248.26,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,242.55,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,242.55,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,322.61,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,368.36,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,322.61,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,368.36,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,322.61,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,299.74,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,311.17,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,279.15,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,279.15,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,324.9,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,422.11,2017-11-26
CYNYCXMC,Courtyard New York Downtown Manhattan / World Trade Center Area,40.70933,-74.01266,10.0,313.46,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,242.23,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,269.49,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,296.74,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,324.0,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,254.81,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,283.5,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,312.17,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,340.86,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,275.45,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,304.14,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,305.0,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,361.52,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,229.67,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,255.49,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,281.31,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,307.13,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,229.67,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,255.49,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,281.31,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,307.13,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,261.9,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,291.0,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,316.0,2017-11-26
PWNYCDYL,Dylan Hotel NYC,40.75192,-73.97937,45.0,306.9,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,152.68,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,164.15,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,210.05,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,225.52,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,137.76,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,148.08,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,189.4,2017-11-26
LEJFK129,Eurostars Wall Street,40.70523,-74.00633,58.0,203.72,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,186.18,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,213.72,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,232.08,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,241.26,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,197.6,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,226.86,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,246.37,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,256.12,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,231.85,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,266.28,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,289.23,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,300.7,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,231.85,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,266.28,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,289.23,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,300.7,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,553.15,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,587.58,2017-11-26
BTNYC7A3,The Frederick Hotel,40.71494,-74.00969,73.0,610.53,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,169.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,179.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,229.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,209.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,209.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,174.49,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,169.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,179.0,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,157.33,2017-11-26
ALNYC647,Aloft Manhattan Downtown Financial District,40.71029,-74.0069,126.0,152.1,2017-11-26
HHNYC402,Millennium Hilton New York Downtown,40.71153,-74.01054,73.0,197.43,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,159.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,184.3,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,184.3,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,139.65,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,118.72,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,118.72,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,118.72,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,168.54,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,118.72,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,118.72,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,132.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,132.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,132.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,179.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,132.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,132.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,112.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,159.0,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,89.6,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,89.6,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,89.6,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,127.2,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,89.6,2017-11-26
HXNYC320,Hampton Inn Manhattan-Seaport-Financial District,40.70906,-74.00199,116.0,89.6,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,244.48,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,294.96,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,325.95,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,277.75,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,335.13,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,395.94,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,369.55,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,449.87,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,507.25,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,230.7,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,278.9,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,314.47,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,383.33,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,431.51,2017-11-26
RCNYCRLR,Residence Inn New York Downtown Manhattan/World Trade Center Area,40.70953,-74.00981,102.0,323.65,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,381.03,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,335.13,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,289.23,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,300.71,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,346.61,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,381.03,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,415.45,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,369.55,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,323.65,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,335.13,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,381.03,2017-11-26
YXNYC633,Hotel Mulberry,40.71541,-73.99948,117.0,415.45,2017-11-26
SINYC642,Four Points by Sheraton New York Downtown,40.70747,-74.0062,58.0,109.83,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,163.02,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,185.96,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,208.92,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,220.38,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,231.87,2017-11-26
YXNYCWCH,World Center Hotel,40.70989,-74.0138,10.0,300.72,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,153.83,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,153.83,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,153.83,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,174.47,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,174.47,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,174.47,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,174.47,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,174.47,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,197.43,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,197.43,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,149.23,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,149.23,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,149.23,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,168.74,2017-11-26
FNNYCLMF,Fairfield Inn New York Manhattan/Financial District,40.70604,-74.00502,58.0,168.74,2017-11-26
PHNYCNMS,NOMO SOHO Hotel,40.71988,-74.00015,105.0,250.18,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,300.71,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,399.39,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,502.67,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,468.23,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,537.09,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,881.33,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1512.47,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1305.91,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1856.71,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,320.22,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,402.82,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,375.3,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,430.38,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,705.78,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1210.66,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,300.71,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,399.39,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,502.67,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,468.23,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,537.09,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,881.33,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1512.47,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1305.91,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1856.71,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,358.07,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,456.77,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,560.03,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,525.61,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,594.47,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,938.71,2017-11-26
GGNYCSGH,Soho Grand Hotel,40.7217,-74.00445,27.0,1569.83,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,251.88,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,265.66,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,288.6,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,306.96,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,389.6,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,389.6,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,412.54,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,896.48,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,896.48,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,265.66,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,280.57,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,304.68,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,411.39,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,436.63,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,950.43,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,305.83,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,323.04,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,351.73,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,374.67,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,477.95,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,477.95,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,506.64,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,1111.07,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,1111.07,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,271.39,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,288.6,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,245.0,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,265.0,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,355.0,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,355.0,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,305.83,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,323.04,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,351.73,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,374.67,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,477.95,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,477.95,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,506.64,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,1111.07,2017-11-26
NYNYCTJA,The James New York - SoHo,40.719,-73.99646,66.0,1111.07,2017-11-26
YXNYCH06,Sohotel,40.71954,-73.99457,66.0,151.53,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,174.47,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,197.43,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,208.91,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,220.37,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,231.85,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,243.33,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,312.17,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,484.31,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,174.47,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,197.43,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,208.91,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,220.37,2017-11-26
CKNYCTHS,Arlo SoHo,40.72453,-74.00821,77.0,231.85,2017-11-26
