location_tag,location,hospitality,room_quality
76,0.2647282465628713,0.3466747053077578,0.4040119004099837
77,0.30840916155028275,0.28995560678801613,0.3671243219108503
78,0.1597430101117473,0.07004513456053996,-0.09597708044503894
79,0.23045863718468018,0.2300615886946411,0.26388303592367157
80,0.134238291624578,0.30017445170294654,0.26730135431145113
81,0.18259283801772863,0.3140192811410285,0.29073724334089324
82,0.27543827208736327,0.34930269077654397,0.4053908474213007
83,0.2826723820601452,0.2911556348354163,0.25984948292869425
84,0.23646207582722978,0.3358164266119379,0.40068808000832434
85,0.15216175835315837,0.40968270107858973,0.19750458703624052
86,0.19812639921236086,0.19277329559239453,0.2652607383399497
88,0.2555274160454264,0.3948533187037624,0.218193567100593
89,0.20142915257947258,0.274913288718755,0.22709513844889695
90,0.26430020665638154,0.4768593453933879,0.21697502405423535
91,-0.34443153305145374,0.30232266095571336,0.367641690720902
92,0.2636885806656749,0.2076525370721064,0.2517788825751357
93,0.11719127396609008,0.4757492343822868,0.2273073124554893
94,0.2663997857774477,0.17804639958267787,0.2865331817435406
95,0.2825546500228122,0.37812090724249403,0.4076015300783318
96,-0.10657790451516835,0.2675241261571786,0.31848815890537374
97,0.21074864712872643,-0.28742092878787634,-0.030800676880344074
98,0.2904385319160625,0.25581279465264173,0.2948289647628399
99,0.20616795067927107,0.30881260287383205,0.23743690118051114
100,-0.09906116268108334,0.09831469481182487,0.34828960205935044
101,0.20673693125260373,0.3012306240885487,0.5022879343386992
102,0.20117990679075526,0.2564577277668365,0.37893201330154724
103,0.266948891694622,0.23538126901432144,0.1594655900919712
104,0.3368747732548526,-0.02436299906327999,0.3969346200138313
105,0.23277434930148744,0.3820418590043778,0.2896435792950286
106,0.31446622223594733,0.1958903002130078,0.1380135313984196
107,0.2211531290594042,0.2758545054552999,0.10070977206484544
108,0.28380920768928697,0.295123878069521,0.460406548602039
109,0.22259745245579265,0.1876921933840694,0.42954645262566393
110,0.22104465742473667,-0.05602799739494496,0.15246887291188038
111,0.25903545346899404,0.21714230458891637,0.3349389105546653
112,0.2111528376262779,0.29626767176819413,0.27632967661494706
113,0.29328982987165764,0.35696062452009436,0.38556876306232546
114,0.05009202059354001,0.30374638311247715,0.3639299984408625
115,0.26425908491864014,0.2910032489424592,0.40708613516534653
116,0.2664992028792822,-0.1072312554475181,0.24945987253908386
117,0.21783438455154247,0.36436597170368734,0.2312658966720889
118,0.1911001642900595,0.3410912775686413,0.15567212677592107
119,0.25725574154926756,0.18835611583792677,0.2846545492767873
120,0.261442783888437,-0.08150893684968352,0.007409340408122772
121,0.2893149311438715,0.3563147909379424,0.29892103344390675
122,0.3493386934857631,0.07046232271239639,0.3578612515991455
123,0.29493628304050024,0.6164252250582775,0.5282477513269627
124,0.3639018002818796,-0.1848568262237738,0.6134750240542354
125,0.07097250735258664,0.01629259906358249,0.1518522170366915
126,0.18709020607898097,0.28889645461612123,0.3302303432031716
127,0.2820211874979387,0.24673178718302147,0.27413605785145206
128,0.2114975623030695,0.14438652755945725,0.2479315457933658
129,0.22751073208634542,0.2518098404428929,0.2699880309402338
