name,date_scraped,check_in,check_out,adults,rooms,address,provider,reviews,rating,price,range,amenities,tripadvisor rank,star rating,url
Prince Flushing Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"13343 37th Ave, Flushing, NY 11354-4418",Booking.com,84,3.5,139,147-204,"['Breakfast included', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Multilingual Staff', 'Business Center with Internet Access', 'Breakfast Available', 'Air Conditioning']",13,2.5 Star Hotel,/Hotel_Review-g47729-d259535-Reviews-Prince_Flushing_Hotel-Flushing_Queens_New_York.html
The Bowery Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"335 Bowery, New York City, NY 10003-7138",TripAdvisor,646,4.5,575,395-662,"['Restaurant', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Meeting Rooms', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",137,4.0 Star Hotel,/Hotel_Review-g60763-d634696-Reviews-The_Bowery_Hotel-New_York_City_New_York.html
Andaz 5th Avenue,2017-11-07,2017-12-09,2017-12-10,2,1,"485 5th Avenue, New York City, NY 10017-6149",Hotels.com,"2,531",4.5,755,305-843,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Room Service', 'Meeting Rooms', 'Business Center with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Room Service', 'Airport Transportation', 'Multilingual Staff', 'Conference Facilities', 'Banquet Room', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",77,4.5 Star Hotel,/Hotel_Review-g60763-d1762573-Reviews-Andaz_5th_Avenue-New_York_City_New_York.html
Dream Downtown,2017-11-07,2017-12-09,2017-12-10,2,1,"355 West 16th Street, Near 9th Ave, New York City, NY 10011-5902",Dream Downtown,"3,618",4.5,408,267-589,"['Free High Speed Internet ( WiFi )', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Pool', 'Room Service', 'Bar/Lounge', 'Room Service', 'Children Activities (Kid / Family Friendly)', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar/Lounge', 'Heated pool', 'Outdoor pool']",131,4.5 Star Hotel,/Hotel_Review-g60763-d2173604-Reviews-Dream_Downtown-New_York_City_New_York.html
The Metropolitan,2017-11-07,2017-12-09,2017-12-10,2,1,"437 Union Ave, Brooklyn, NY 11211-3424",Expedia.com,5,2.5,,233-254,"['Breakfast included', 'Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Business Center with Internet Access', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",57,2.5 Star Hotel,/Hotel_Review-g60827-d10177034-Reviews-The_Metropolitan-Brooklyn_New_York.html
Walker Hotel Greenwich Village,2017-11-07,2017-12-09,2017-12-10,2,1,"52 W 13th St, New York City, NY 10011-7902",Booking.com,"1,023",4.5,465,267-533,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",108,4.5 Star Hotel,/Hotel_Review-g60763-d3522780-Reviews-Walker_Hotel_Greenwich_Village-New_York_City_New_York.html
Best Western Plus Brooklyn Bay Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"3003 Emmons Avenue, Sheepshead Bay, Brooklyn, NY 11235",Booking.com,279,4,243,168-373,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Free Parking', 'Breakfast included', 'Fitness Center with Gym / Workout Room']",30,2.5 Star Hotel,/Hotel_Review-g60827-d636123-Reviews-Best_Western_Plus_Brooklyn_Bay_Hotel-Brooklyn_New_York.html
Fitzpatrick Manhattan Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"687 Lexington Ave, between 56th & 57th Street, New York City, NY 10022-2662",Elvoline,"1,320",4.5,,196-539,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Bar/Lounge']",46,4.0 Star Hotel,/Hotel_Review-g60763-d113309-Reviews-Fitzpatrick_Manhattan_Hotel-New_York_City_New_York.html
Fairfield Inn & Suites by Marriott New York Queens / Fresh Meadows,2017-11-07,2017-12-09,2017-12-10,2,1,"183-31 Horace Harding Expressway, Fresh Meadows, NY 11365",Hotels.com,4,4,,218-247,"['$218 - $247 (Based on Average Rates for a Standard Room) ', 'TripAdvisor is proud to partner with Marriott, Orbitz, Hotels.com, Expedia, Travelocity, Priceline and Booking.com so you can book your Fairfield Inn & Suites by Marriott New York Queens / Fresh Meadows reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers. ', 'United States >', 'New York >', 'Queens >', 'Fresh Meadows ']",1,,/Hotel_Review-g47758-d12235842-Reviews-Fairfield_Inn_Suites_by_Marriott_New_York_Queens_Fresh_Meadows-Fresh_Meadows_Queens_Ne.html
The Bernic Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"145 E 47th St, New York City, NY 10017-2007",AMOMA,234,4.5,404,181-507,"['Room Service', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Concierge', 'Air Conditioning', 'Restaurant', 'Bar/Lounge']",50,4.0 Star Hotel,/Hotel_Review-g60763-d8776490-Reviews-The_Bernic_Hotel-New_York_City_New_York.html
The Westin Jersey City Newport,2017-11-07,2017-12-09,2017-12-10,2,1,"479 Washington Boulevard, Jersey City, NJ 07310-1972",Expedia.com,"1,477",4.5,208,176-462,"['Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Pool', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Hot Tub', 'Pool', 'Bar/Lounge', 'Heated pool', 'Indoor pool']",2,4.0 Star Hotel,/Hotel_Review-g46531-d1172031-Reviews-The_Westin_Jersey_City_Newport-Jersey_City_New_Jersey.html
La Guardia Inn,2017-11-07,2017-12-09,2017-12-10,2,1,"10015 Ditmars Blvd, East Elmhurst, NY 11369-1325",,24,3.5,,99-140,"['Free Internet', 'Bar/Lounge', 'Shuttle Bus Service', 'Airport Transportation', 'Air Conditioning', 'Bar/Lounge']",8,,/Hotel_Review-g47626-d93645-Reviews-La_Guardia_Inn-East_Elmhurst_Queens_New_York.html
Courtyard by Marriott New York JFK Airport,2017-11-07,2017-12-09,2017-12-10,2,1,"14511 N Conduit Ave, Jamaica, NY 11436-2236",Travelocity,811,4,228,173-277,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Restaurant', 'Shuttle Bus Service', 'Airport Transportation', 'Meeting Rooms', 'Business Center with Internet Access', 'Multilingual Staff', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Self-Serve Laundry', 'Breakfast Available', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Restaurant']",1,3.0 Star Hotel,/Hotel_Review-g47962-d224106-Reviews-Courtyard_by_Marriott_New_York_JFK_Airport-Jamaica_Queens_New_York.html
Courtyard New York Manhattan/Times Square West,2017-11-07,2017-12-09,2017-12-10,2,1,"307 W 37th St, New York City, NY 10018-4202",Expedia.com,"1,118",4.5,458,182-563,"['Restaurant', 'Bar/Lounge', 'Free Internet', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Meeting Rooms', 'Self-Serve Laundry', 'Air Conditioning', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",148,3.5 Star Hotel,/Hotel_Review-g60763-d4274398-Reviews-Courtyard_New_York_Manhattan_Times_Square_West-New_York_City_New_York.html
The Bryant Park Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"40 West 40th Street, New York City, NY 10018-2602",AMOMA,"3,722",4.5,634,278-724,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",12,4.0 Star Hotel,/Hotel_Review-g60763-d224214-Reviews-The_Bryant_Park_Hotel-New_York_City_New_York.html
The NoMad Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"1170 Broadway uf hfhdj, New York City, NY 10001-7507",Booking.com,834,4.5,590,353-768,"['Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",57,5.0 Star Hotel,/Hotel_Review-g60763-d2643161-Reviews-The_NoMad_Hotel-New_York_City_New_York.html
Archer Hotel New York,2017-11-07,2017-12-09,2017-12-10,2,1,"45 West 38th Street, New York City, NY 10018-5501",Elvoline,"3,115",4.5,,229-572,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Restaurant', 'Bar/Lounge']",16,4.5 Star Hotel,/Hotel_Review-g60763-d5550873-Reviews-Archer_Hotel_New_York-New_York_City_New_York.html
Delamar Greenwich Harbor Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"500 Steamboat Rd, Greenwich, CT 06830-7120",Booking.com,655,4.5,233,258-456,"['Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Free Parking', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Spa', 'Breakfast included', 'Room Service', 'Free Parking', 'Business Center with Internet Access', 'Shuttle Bus Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Breakfast included', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Tennis Court']",1,4.0 Star Hotel,/Hotel_Review-g33793-d115771-Reviews-Delamar_Greenwich_Harbor_Hotel-Greenwich_Connecticut.html
Sleep Inn,2017-11-07,2017-12-09,2017-12-10,2,1,"73 Mother Gaston Blvd, Brooklyn, NY 11233-2810",Orbitz.com,3,2.5,,146-224,"['$146 - $224 (Based on Average Rates for a Standard Room) ', 'TripAdvisor is proud to partner with Orbitz, Hotwire, TripOnline SA and Cheap Tickets so you can book your Sleep Inn reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers. ', 'United States >', 'New York >', 'Brooklyn ']",61,,/Hotel_Review-g60827-d7290568-Reviews-Sleep_Inn-Brooklyn_New_York.html
Holiday Inn Express - Bronx NYC - Stadium Area,2017-11-07,2017-12-09,2017-12-10,2,1,"500 Exterior Street, Bronx, NY 10451",Expedia.com,6,1.5,170,168-250,"['$168 - $250 (Based on Average Rates for a Standard Room) ', '85 ', 'TripAdvisor is proud to partner with Booking.com, Hotels.com, Expedia, Travelocity, Orbitz and IHG so you can book your Holiday Inn Express - Bronx NYC - Stadium Area reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers. ', 'United States >', 'New York >', 'Bronx ']",13,,/Hotel_Review-g47369-d12548946-Reviews-Holiday_Inn_Express_Bronx_NYC_Stadium_Area-Bronx_New_York.html
Edge Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"514 W 168th St, New York City, NY 10032-4103",AMOMA,270,4.5,274,170-381,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Meeting Rooms', 'Business Center with Internet Access', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",35,3.5 Star Hotel,/Hotel_Review-g60763-d8732904-Reviews-Edge_Hotel-New_York_City_New_York.html
Courtyard New York Manhattan/Midtown East,2017-11-07,2017-12-09,2017-12-10,2,1,"866 3rd Avenue, New York City, NY 10022-6221",Courtyard,"2,321",4.5,,156-532,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Banquet Room', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",139,3.5 Star Hotel,/Hotel_Review-g60763-d99371-Reviews-Courtyard_New_York_Manhattan_Midtown_East-New_York_City_New_York.html
Hyatt House New York/Chelsea,2017-11-07,2017-12-09,2017-12-10,2,1,"815 Avenue of the Americas, New York City, NY 10001",Orbitz.com,253,4.5,,183-542,"['Room Service', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Airport Transportation', 'Breakfast included', 'Laundry Service', 'Dry Cleaning', 'Business Center with Internet Access', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Air Conditioning', 'Refrigerator in room', 'Microwave', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",156,3.5 Star Hotel,/Hotel_Review-g60763-d10390915-Reviews-Hyatt_House_New_York_Chelsea-New_York_City_New_York.html
Red Carpet Inn,2017-11-07,2017-12-09,2017-12-10,2,1,"980 Wyckoff Ave, Brooklyn, NY 11237-6124",Booking.com,199,2.5,,201-525,"['Free Parking', 'Breakfast included', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Free Parking', 'Breakfast included', 'Room Service']",62,2.0 Star Hotel,/Hotel_Review-g60827-d530296-Reviews-Red_Carpet_Inn-Brooklyn_New_York.html
Hyatt Place New York/Yonkers,2017-11-07,2017-12-09,2017-12-10,2,1,"7000 Mall Walk, Yonkers, NY 10704-1221",Booking.com,584,4.5,189,157-273,"['Free High Speed Internet ( WiFi )', 'Pool', 'Free Parking', 'Bar/Lounge', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Free Parking', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Self-Serve Laundry', 'Air Conditioning', 'Refrigerator in room', 'Pool', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Heated pool', 'Indoor pool']",1,3.0 Star Hotel,/Hotel_Review-g48922-d7771212-Reviews-Hyatt_Place_New_York_Yonkers-Yonkers_New_York.html
The Marcel at Gramercy,2017-11-07,2017-12-09,2017-12-10,2,1,"201 East 24th Street, New York City, NY 10010-3801",AMOMA,"3,187",4,305,145-408,"['Room Service', 'Bar/Lounge', 'Free Internet', 'Room Service', 'Laundry Service', 'Dry Cleaning', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Bar/Lounge']",134,4.0 Star Hotel,/Hotel_Review-g60763-d99382-Reviews-The_Marcel_at_Gramercy-New_York_City_New_York.html
Brooklyn Motor Inn,2017-11-07,2017-12-09,2017-12-10,2,1,"140 Hamilton Ave, Brooklyn, NY 11231-1314",Booking.com,84,2.5,140,142-223,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Free Parking', 'Business Center with Internet Access', 'Air Conditioning']",53,2.0 Star Hotel,/Hotel_Review-g60827-d548322-Reviews-Brooklyn_Motor_Inn-Brooklyn_New_York.html
Comfort Inn Brooklyn,2017-11-07,2017-12-09,2017-12-10,2,1,"353 38th St, Brooklyn, NY 11232-2511",,146,3.5,,836-875,"['Free Parking', 'Breakfast included', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Free Parking', 'Breakfast included', 'Room Service', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff']",39,,/Hotel_Review-g60827-d1676176-Reviews-Comfort_Inn_Brooklyn-Brooklyn_New_York.html
Days Inn Jamaica - Jfk Airport,2017-11-07,2017-12-09,2017-12-10,2,1,"14426 153rd Ct, Jamaica, NY 11434-4202",Booking.com,"1,073",3.5,161,133-232,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Free Parking', 'Shuttle Bus Service', 'Breakfast included', 'Airport Transportation', 'Multilingual Staff', 'Air Conditioning']",10,2.0 Star Hotel,/Hotel_Review-g47962-d574186-Reviews-Days_Inn_Jamaica_Jfk_Airport-Jamaica_Queens_New_York.html
Novotel New York Times Square,2017-11-07,2017-12-09,2017-12-10,2,1,"226 W 52nd Street, New York City, NY 10019-5802",Booking.com,"5,571",4.5,559,188-554,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Free Internet', 'Room Service', 'Business Center with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Tennis Court']",133,4.0 Star Hotel,/Hotel_Review-g60763-d93516-Reviews-Novotel_New_York_Times_Square-New_York_City_New_York.html
The Madison Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"1 Convent Rd, Morristown, NJ 07960-6922",Expedia.com,830,4.5,131,141-340,"['Pool', 'Free Parking', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Breakfast included', 'Free Parking', 'Room Service', 'Business Center with Internet Access', 'Shuttle Bus Service', 'Breakfast included', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Hot Tub', 'Heated pool', 'Indoor pool']",1,3.5 Star Hotel,/Hotel_Review-g60906-d92451-Reviews-The_Madison_Hotel-Morristown_Morris_County_New_Jersey.html
Flushing Central Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"135-33 38th Ave, Flushing, NY 11354-4416",Booking.com,163,3.5,143,118-193,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Multilingual Staff', 'Business Center with Internet Access', 'Air Conditioning']",9,2.0 Star Hotel,/Hotel_Review-g47729-d589304-Reviews-Flushing_Central_Hotel-Flushing_Queens_New_York.html
Sanctuary Hotel New York,2017-11-07,2017-12-09,2017-12-10,2,1,"132 West 47th Street, New York City, NY 10036-1502",Expedia.com,"4,094",4.5,545,233-560,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Breakfast included', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Meeting Rooms', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge']",71,4.5 Star Hotel,/Hotel_Review-g60763-d93525-Reviews-Sanctuary_Hotel_New_York-New_York_City_New_York.html
Radisson Hotel JFK Airport,2017-11-07,2017-12-09,2017-12-10,2,1,"13530 140th St, Jamaica, NY 11436-2137",Radisson.com,"1,195",3.5,161,150-230,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Shuttle Bus Service', 'Airport Transportation', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Conference Facilities', 'Dry Cleaning', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Bar/Lounge', 'Restaurant', 'Fitness Center with Gym / Workout Room']",14,3.5 Star Hotel,/Hotel_Review-g47962-d225472-Reviews-Radisson_Hotel_JFK_Airport-Jamaica_Queens_New_York.html
Ramada Flushing Queens,2017-11-07,2017-12-09,2017-12-10,2,1,"3627 Prince St, Flushing, NY 11354-4008",Booking.com,198,3.5,171,150-1033,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Shuttle Bus Service', 'Business Center with Internet Access', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",11,2.0 Star Hotel,/Hotel_Review-g47729-d6563501-Reviews-Ramada_Flushing_Queens-Flushing_Queens_New_York.html
Hampton Inn Brooklyn/Downtown,2017-11-07,2017-12-09,2017-12-10,2,1,"125 Flatbush Avenue Ext, Brooklyn, NY 11201-2901",Hampton.com,899,4.5,279,145-827,"['Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",5,3.0 Star Hotel,/Hotel_Review-g60827-d6542529-Reviews-Hampton_Inn_Brooklyn_Downtown-Brooklyn_New_York.html
Hotel Le Bleu,2017-11-07,2017-12-09,2017-12-10,2,1,"370 4th Avenue, Brooklyn, NY 11215-2718",Hotel Le Bleu,"1,070",4,202,168-355,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Free Parking', 'Breakfast included', 'Multilingual Staff', 'Air Conditioning', 'Minibar']",18,3.0 Star Hotel,/Hotel_Review-g60827-d650459-Reviews-Hotel_Le_Bleu-Brooklyn_New_York.html
Pelham Garden Motel,2017-11-07,2017-12-09,2017-12-10,2,1,"1990 E Gun Hill Rd, Bronx, NY 10469-6014",,6,4.5,,,['Air Conditioning'],7,,/Hotel_Review-g47369-d2667127-Reviews-Pelham_Garden_Motel-Bronx_New_York.html
Z NYC Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"1101 43rd Ave, Long Island City, NY 11101-6814",AMOMA,"1,383",4,235,131-342,"['Free High Speed Internet ( WiFi )', 'Restaurant', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Restaurant']",10,4.0 Star Hotel,/Hotel_Review-g48080-d2163379-Reviews-Z_NYC_Hotel-Long_Island_City_Queens_New_York.html
The Lex NYC,2017-11-07,2017-12-09,2017-12-10,2,1,"67 Lexington Ave, New York City, NY 10010-1833",Booking.com,707,4.5,369,124-440,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning']",39,3.5 Star Hotel,/Hotel_Review-g60763-d6201200-Reviews-The_Lex_NYC-New_York_City_New_York.html
Hotel 32 32,2017-11-07,2017-12-09,2017-12-10,2,1,"32 E 32nd St, New York City, NY 10016",Booking.com,558,4,347,173-498,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Air Conditioning']",163,4.0 Star Hotel,/Hotel_Review-g60763-d6733290-Reviews-Hotel_32_32-New_York_City_New_York.html
The Brooklyn,2017-11-07,2017-12-09,2017-12-10,2,1,"1199 Atlantic Ave, Brooklyn, NY 11216-2709",Travelocity,255,4.5,254,166-413,"['Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",9,3.5 Star Hotel,/Hotel_Review-g60827-d8468727-Reviews-The_Brooklyn-Brooklyn_New_York.html
BEST WESTERN Gregory Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"8315 4th Ave, Brooklyn, NY 11209",Booking.com,392,3.5,149,150-263,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Breakfast included', 'Breakfast included', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Air Conditioning', 'Bar/Lounge']",29,2.5 Star Hotel,/Hotel_Review-g60827-d99467-Reviews-BEST_WESTERN_Gregory_Hotel-Brooklyn_New_York.html
Casablanca Hotel by Library Hotel Collection,2017-11-07,2017-12-09,2017-12-10,2,1,"147 West 43rd Street, New York City, NY 10036-6575",Priceline,"5,831",5,,254-450,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Bar/Lounge', 'Breakfast included', 'Room Service', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Bar/Lounge']",3,4.0 Star Hotel,/Hotel_Review-g60763-d113317-Reviews-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html
Best Western Plaza Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"3934 21st Street, Long Island City, NY 11101",Booking.com,"1,771",4,187,94-262,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",7,2.5 Star Hotel,/Hotel_Review-g48080-d1500326-Reviews-Best_Western_Plaza_Hotel-Long_Island_City_Queens_New_York.html
The Williamsburg Hotel,2017-11-07,2017-12-09,2017-12-10,2,1,"96 Wythe Ave, Brooklyn, NY 11249-1923",Booking.com,132,4.5,536,225-532,"['Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Restaurant', 'Laundry Service', 'Room Service', 'Dry Cleaning', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Bar/Lounge', 'Restaurant']",12,,/Hotel_Review-g60827-d10728525-Reviews-The_Williamsburg_Hotel-Brooklyn_New_York.html
Hilton Times Square,2017-11-07,2017-12-09,2017-12-10,2,1,"234 West 42nd Street, New York City, NY 10036-7215",,"6,953",4.5,,183-590,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",112,4.0 Star Hotel,/Hotel_Review-g60763-d208453-Reviews-Hilton_Times_Square-New_York_City_New_York.html
